Query_number,doc_number
1063709,197545
1063709,184466
1063709,401748
1063709,403623
1063709,470937
1063709,249309
1063709,216777
1063709,120777
955093,461045
955093,436231
955093,163614
955093,110865
955093,252306
955093,355521
955093,427311
955093,6727
955093,127393
955093,196998
784549,41146
784549,291872
784549,309587
784549,444729
784549,375770
784549,435936
784549,102676
784549,366552
784549,88108
784549,104124
902855,323708
902855,317082
902855,333213
902855,321197
902855,488464
902855,205303
902855,450207
902855,379767
902855,270139
902855,149129
1091450,445470
1091450,438456
1091450,356163
1091450,13276
1091450,95470
1091450,18957
1091450,198841
1091450,217975
1091450,376959
1091450,448951
970824,326520
970824,169201
970824,38268
970824,378782
970824,244564
970824,27918
970824,130434
970824,491683
970824,177094
970824,193711
940916,492034
940916,96846
940916,238388
940916,442761
940916,415883
940916,348969
940916,141650
940916,364079
940916,436996
940916,226676
912899,379195
912899,32420
912899,291412
912899,255148
912899,461028
912899,118996
912899,319347
912899,50871
912899,52673
912899,197835
780297,455210
780297,226363
780297,464630
780297,208699
780297,384231
780297,50600
780297,4817
780297,241437
780297,325980
780297,55330
991383,28487
991383,208521
991383,80683
991383,32848
991383,278819
991383,130335
991383,283819
991383,300952
991383,476182
991383,193975
988294,82661
988294,442275
988294,328551
988294,331066
988294,250538
988294,250408
988294,21677
988294,294671
988294,62896
988294,278970
792977,31242
792977,341151
792977,186137
792977,46706
792977,420913
792977,173942
792977,364064
792977,264763
792977,72455
792977,222991
998482,133804
998482,232013
998482,40133
998482,38379
998482,337622
998482,365649
998482,406029
998482,69054
998482,327515
998482,411093
860071,386063
860071,152592
860071,20391
860071,452841
860071,327539
860071,176864
860071,273028
860071,329574
860071,169201
860071,253590
984930,75590
984930,332424
984930,116186
984930,331556
984930,89857
984930,427650
984930,442288
984930,106796
984930,347366
984930,20265
77391,99535
77391,179872
77391,377292
77391,364334
77391,427311
77391,355521
77391,436231
77391,6727
77391,110865
77391,252306
75335,100767
75335,389054
75335,333232
75335,139236
75335,352822
75335,48769
75335,262265
75335,220615
75335,198785
75335,244572
866428,306028
866428,399999
866428,141657
866428,173244
866428,97644
866428,91381
866428,135955
866428,94597
866428,302392
866428,267249
1091421,432743
1091421,319838
1091421,456383
1091421,212539
1091421,305583
1091421,103667
1091421,223074
1091421,181149
1091421,13411
1091421,449024
853646,434669
853646,76827
853646,384904
853646,468822
853646,397701
853646,146488
853646,464090
853646,70186
853646,8804
853646,267606
1015556,171922
1015556,166523
1015556,367551
1015556,396347
1015556,384995
1015556,87529
1015556,89065
1015556,478416
1015556,302521
1015556,132509
772129,67001
772129,385200
772129,331070
772129,411392
772129,350510
772129,189772
772129,42035
772129,282402
772129,306147
772129,256482
47588,128203
47588,420140
47588,159420
47588,38727
47588,57056
47588,446612
47588,200526
47588,453651
47588,491388
47588,302524
1021446,347810
1021446,152800
1021446,30978
1021446,48965
1021446,499651
1021446,333359
1021446,231203
1021446,102079
1021446,35180
1021446,119652
932878,279934
932878,409819
932878,284825
932878,307676
932878,169201
932878,189543
932878,77145
932878,422986
932878,83253
932878,290167
859376,285589
859376,333213
859376,259363
859376,84322
859376,333634
859376,117600
859376,278927
859376,285463
859376,24352
859376,161887
980789,4573
980789,162158
980789,429647
980789,331556
980789,72354
980789,172768
980789,208406
980789,168757
980789,230063
980789,415694
1102325,101021
1102325,245074
1102325,368710
1102325,192078
1102325,155352
1102325,361975
1102325,221118
1102325,325778
1102325,324571
1102325,136364
937947,84322
937947,434173
937947,115850
937947,489612
937947,79483
937947,179836
937947,119652
937947,390117
937947,242251
937947,79527
143025,50766
143025,283819
143025,65156
143025,46941
143025,153633
143025,76178
143025,47219
143025,279015
143025,340490
143025,37751
872869,365040
872869,365232
872869,450207
872869,356433
872869,84322
872869,79527
872869,73081
872869,256598
872869,407818
872869,111622
1080968,353611
1080968,456356
1080968,215038
1080968,25817
1080968,229065
1080968,53312
1080968,244543
1080968,234661
1080968,494667
1080968,259361
968004,346306
968004,207697
968004,183035
968004,313028
968004,87638
968004,421970
968004,411472
968004,9538
968004,166846
968004,180862
1091384,153633
1091384,152592
1091384,130359
1091384,91381
1091384,259363
1091384,121341
1091384,262591
1091384,84322
1091384,291577
1091384,102306
765583,188146
765583,372135
765583,48567
765583,168495
765583,331556
765583,84205
765583,122850
765583,30271
765583,339237
765583,164630
1042488,280628
1042488,406361
1042488,342740
1042488,282480
1042488,68069
1042488,487841
1042488,234644
1042488,185585
1042488,496537
1042488,452913
806574,15518
806574,333471
806574,11211
806574,4573
806574,487521
806574,75707
806574,94868
806574,384989
806574,367796
806574,30981
886382,5473
886382,328489
886382,30981
886382,70973
886382,157234
886382,32742
886382,317649
886382,246846
886382,338487
886382,257606
921348,318970
921348,84322
921348,165158
921348,471073
921348,447121
921348,329941
921348,325299
921348,434173
921348,258987
921348,273648
836832,333213
836832,406919
836832,161891
836832,68874
836832,63070
836832,178575
836832,178031
836832,95242
836832,62175
836832,409441
808235,291399
808235,333509
808235,260879
808235,185222
808235,312055
808235,83763
808235,145203
808235,27903
808235,350676
808235,20404
882982,68355
882982,110487
882982,101672
882982,212023
882982,285709
882982,242775
882982,382089
882982,240821
882982,98353
882982,469586
1073980,328243
1073980,338635
1073980,353833
1073980,245619
1073980,248942
1073980,470041
1073980,375235
1073980,70003
1073980,82527
1073980,142802
853471,399585
853471,50524
853471,116186
853471,459879
853471,464637
853471,375706
853471,61859
853471,9538
853471,347231
853471,457628
180693,116498
180693,392375
180693,401182
180693,348491
180693,494653
180693,292137
180693,302499
180693,221167
180693,122850
180693,222934
1091360,455907
1091360,71314
1091360,295960
1091360,264518
1091360,490028
1091360,418656
1091360,167400
1091360,111785
1091360,84322
1091360,467840
1038871,446151
1038871,150115
1038871,419015
1038871,455247
1038871,286726
1038871,389340
1038871,30846
1038871,362861
1038871,193975
1038871,99963
960003,391031
960003,123323
960003,5867
960003,185990
960003,157503
960003,454492
960003,441339
960003,32730
960003,171903
960003,25851
1049221,281724
1049221,127886
1049221,51695
1049221,128658
1049221,57174
1049221,24352
1049221,186185
1049221,442835
1049221,338399
1049221,105678
1033759,195126
1033759,244102
1033759,107669
1033759,363069
1033759,266739
1033759,456351
1033759,144792
1033759,438397
1033759,75712
1033759,145976
903097,379767
903097,440447
903097,227794
903097,333213
903097,245627
903097,351978
903097,316794
903097,324871
903097,352160
903097,171264
1010607,379767
1010607,169201
1010607,209045
1010607,75506
1010607,409332
1010607,280554
1010607,103551
1010607,333213
1010607,14481
1010607,428665
1091340,371403
1091340,53069
1091340,253004
1091340,10244
1091340,430035
1091340,9673
1091340,410682
1091340,448935
1091340,342994
1091340,303471
785721,155042
785721,394159
785721,402377
785721,47902
785721,399989
785721,310303
785721,148922
785721,454684
785721,280519
785721,76383
1091337,99792
1091337,414865
1091337,385396
1091337,119531
1091337,227660
1091337,303726
1091337,95108
1091337,184351
1091337,383514
1091337,377481
957688,432268
957688,269607
957688,384551
957688,423780
957688,376115
957688,335440
957688,269939
957688,35885
957688,422200
957688,67642
1040694,269044
1040694,437035
1040694,106208
1040694,423348
1040694,293681
1040694,115490
1040694,1143
1040694,65603
1040694,436992
1040694,480510
194724,58009
194724,434012
194724,401005
194724,292389
194724,360253
194724,2510
194724,131060
194724,11306
194724,371123
194724,6328
1009959,379767
1009959,333213
1009959,347865
1009959,434035
1009959,169201
1009959,457354
1009959,121341
1009959,244564
1009959,252416
1009959,205079
1091330,103551
1091330,77917
1091330,136880
1091330,144371
1091330,400082
1091330,339221
1091330,124635
1091330,97100
1091330,142529
1091330,446362
788035,305792
788035,413763
788035,449242
788035,213285
788035,460467
788035,452113
788035,477050
788035,266884
788035,128950
788035,446663
46081,178758
46081,267829
46081,287382
46081,292946
46081,299986
46081,468023
46081,286244
46081,22262
46081,211246
46081,239213
1058100,53035
1058100,281724
1058100,328489
1058100,167813
1058100,49093
1058100,84322
1058100,474735
1058100,429647
1058100,467752
1058100,15145
301061,89712
301061,310628
301061,434173
301061,224904
301061,99535
301061,395227
301061,187503
301061,73081
301061,119652
301061,144911
973917,19877
973917,195791
973917,215517
973917,358390
973917,314013
973917,73509
973917,317414
973917,303532
973917,26996
973917,495126
1038849,368430
1038849,295008
1038849,176277
1038849,385252
1038849,258499
1038849,193860
1038849,431047
1038849,312332
1038849,382893
1038849,230062
969264,75563
969264,432824
969264,84322
969264,88737
969264,314298
969264,157572
969264,52424
969264,274712
969264,117519
969264,287354
953355,438456
953355,266667
953355,331556
953355,391927
953355,167389
953355,29510
953355,75064
953355,231041
953355,392333
953355,187905
860542,399237
860542,244564
860542,103657
860542,484143
860542,245431
860542,155
860542,264876
860542,481166
860542,127054
860542,156993
175625,453399
175625,474504
175625,60333
175625,416132
175625,22494
175625,333213
175625,156791
175625,462140
175625,406336
175625,176427
802794,214942
802794,460699
802794,85268
802794,431244
802794,240050
802794,329254
802794,379767
802794,291459
802794,88402
802794,450806
194870,214963
194870,478427
194870,202745
194870,53035
194870,422373
194870,374409
194870,245376
194870,286128
194870,232264
194870,236751
888911,326791
888911,483781
888911,136801
888911,334819
888911,15918
888911,277182
888911,125542
888911,332426
888911,145955
888911,134905
1057168,127603
1057168,324981
1057168,57174
1057168,40208
1057168,181044
1057168,27070
1057168,377166
1057168,413836
1057168,213540
1057168,408032
1101374,328911
1101374,415227
1101374,489778
1101374,434035
1101374,176376
1101374,347719
1101374,216083
1101374,262591
1101374,1611
1101374,208130
995526,85735
995526,204047
995526,382731
995526,78695
995526,347287
995526,325645
995526,487841
995526,339680
995526,138450
995526,122514
1016869,109656
1016869,290045
1016869,371887
1016869,120592
1016869,169201
1016869,251538
1016869,112327
1016869,385148
1016869,191135
1016869,95515
1047592,464559
1047592,120057
1047592,388202
1047592,187702
1047592,454005
1047592,428037
1047592,278968
1047592,365441
1047592,129874
1047592,463202
298444,18004
298444,195748
298444,79353
298444,400476
298444,84322
298444,280628
298444,125711
298444,46002
298444,29438
298444,352701
1051990,281724
1051990,221998
1051990,51695
1051990,208980
1051990,57174
1051990,53035
1051990,127886
1051990,192906
1051990,94403
1051990,259363
985905,377003
985905,169564
985905,414939
985905,8583
985905,116079
985905,45658
985905,434445
985905,202612
985905,393943
985905,433229
1091269,221998
1091269,106038
1091269,342760
1091269,263404
1091269,169724
1091269,123674
1091269,55241
1091269,389900
1091269,181480
1091269,7761
830649,347254
830649,170422
830649,139794
830649,4573
830649,240191
830649,9538
830649,158595
830649,18844
830649,445693
830649,340504
850450,242647
850450,65021
850450,244564
850450,30717
850450,30981
850450,156791
850450,296454
850450,481166
850450,277736
850450,315192
870875,68257
870875,237996
870875,138302
870875,79421
870875,284199
870875,443134
870875,395351
870875,248092
870875,177280
870875,235660
357519,433280
357519,222924
357519,338976
357519,213987
357519,366618
357519,106789
357519,377058
357519,259460
357519,405285
357519,335161
1091264,69387
1091264,153633
1091264,434915
1091264,169201
1091264,450207
1091264,77501
1091264,244564
1091264,74422
1091264,345725
1091264,379767
1023838,364581
1023838,265031
1023838,459816
1023838,397078
1023838,37236
1023838,451435
1023838,103897
1023838,447532
1023838,208568
1023838,480526
855031,388921
855031,491802
855031,393659
855031,201946
855031,378036
855031,166363
855031,474115
855031,160592
855031,423519
855031,291435
958993,447577
958993,244647
958993,277819
958993,448981
958993,295099
958993,409982
958993,76178
958993,244653
958993,208094
958993,359630
1091255,153633
1091255,236442
1091255,256598
1091255,445360
1091255,84322
1091255,169201
1091255,224904
1091255,161887
1091255,126190
1091255,434173
795951,121693
795951,50366
795951,208707
795951,8690
795951,472689
795951,351422
795951,188807
795951,445009
795951,254386
795951,39746
939744,202309
939744,359916
939744,461065
939744,74993
939744,458020
939744,407140
939744,295781
939744,393744
939744,23252
939744,210484
954711,362595
954711,226364
954711,103551
954711,53444
954711,304142
954711,266771
954711,496603
954711,402829
954711,20187
954711,323921
200600,254386
200600,490563
200600,351978
200600,208362
200600,124611
200600,129605
200600,142719
200600,336256
200600,384551
200600,146199
851490,179857
851490,101168
851490,51632
851490,460987
851490,30266
851490,113123
851490,276196
851490,391031
851490,210515
851490,65362
1063659,395227
1063659,89712
1063659,310628
1063659,73081
1063659,171376
1063659,323929
1063659,84322
1063659,434173
1063659,119652
1063659,374612
932495,412338
932495,253532
932495,414985
932495,355308
932495,493485
932495,280943
932495,497317
932495,88221
932495,204628
932495,50290
994582,65687
994582,193403
994582,394284
994582,259830
994582,20210
994582,463225
994582,362741
994582,120356
994582,46212
994582,11929
1091246,256598
1091246,288400
1091246,300938
1091246,397493
1091246,55326
1091246,408698
1091246,409690
1091246,225653
1091246,93382
1091246,450207
236708,84881
236708,282662
236708,384989
236708,82265
236708,65300
236708,166953
236708,180640
236708,108693
236708,484083
236708,221249
1091234,259390
1091234,169201
1091234,16712
1091234,244564
1091234,392999
1091234,297795
1091234,341688
1091234,346257
1091234,449980
1091234,233020
238886,418438
238886,31232
238886,176180
238886,378179
238886,49366
238886,260599
238886,85362
238886,273573
238886,349870
238886,473124
804687,92646
804687,313697
804687,309511
804687,21120
804687,306372
804687,248770
804687,400023
804687,132783
804687,260261
804687,378765
149670,335451
149670,308528
149670,250171
149670,33486
149670,248103
149670,411003
149670,398889
149670,117501
149670,158249
149670,262281
897401,449069
897401,344432
897401,291364
897401,434908
897401,281517
897401,370547
897401,32489
897401,83703
897401,197570
897401,438456
812190,387608
812190,399330
812190,194898
812190,232891
812190,84322
812190,416880
812190,215653
812190,155434
812190,67770
812190,423381
842108,173643
842108,475906
842108,146495
842108,177439
842108,237756
842108,161903
842108,478318
842108,99432
842108,321302
842108,67023
1045203,483674
1045203,284912
1045203,164830
1045203,326447
1045203,192104
1045203,254129
1045203,58964
1045203,80118
1045203,172768
1045203,97015
868919,490811
868919,169201
868919,382340
868919,347865
868919,127561
868919,43427
868919,349940
868919,242647
868919,346755
868919,379767
1041714,314708
1041714,38723
1041714,238042
1041714,416460
1041714,92656
1041714,8720
1041714,253572
1041714,392827
1041714,179836
1041714,102494
1060305,248373
1060305,242647
1060305,156791
1060305,291577
1060305,376624
1060305,30981
1060305,65021
1060305,261022
1060305,259363
1060305,50524
968310,84322
968310,344480
968310,287354
968310,372277
968310,189008
968310,434173
968310,401461
968310,408104
968310,52282
968310,340110
1009668,112902
1009668,417145
1009668,386360
1009668,386640
1009668,331814
1009668,398458
1009668,451143
1009668,11374
1009668,480543
1009668,95709
1036800,177889
1036800,53035
1036800,491493
1036800,76919
1036800,34419
1036800,155164
1036800,156599
1036800,396174
1036800,234186
1036800,244415
860462,230564
860462,224938
860462,196229
860462,244352
860462,84608
860462,86400
860462,190921
860462,382552
860462,174528
860462,212231
1091206,303931
1091206,350509
1091206,336250
1091206,171961
1091206,64160
1091206,422283
1091206,18521
1091206,37955
1091206,90700
1091206,89188
164946,234661
164946,77494
164946,391130
164946,259361
164946,97015
164946,494667
164946,353611
164946,472750
164946,215038
164946,164530
769085,52254
769085,257364
769085,112401
769085,171130
769085,206357
769085,198526
769085,85884
769085,115705
769085,372448
769085,208086
904727,19402
904727,118792
904727,293081
904727,477315
904727,295691
904727,175055
904727,59084
904727,63083
904727,214244
904727,489652
844128,434915
844128,333213
844128,224904
844128,445836
844128,153633
844128,386063
844128,347865
844128,84322
844128,83287
844128,74422
1059442,458937
1059442,425968
1059442,5034
1059442,256234
1059442,190635
1059442,132376
1059442,281724
1059442,333841
1059442,161684
1059442,113542
1091194,204434
1091194,115636
1091194,217238
1091194,83044
1091194,492598
1091194,386787
1091194,16860
1091194,435123
1091194,409503
1091194,366029
155119,169201
155119,265748
155119,422986
155119,99017
155119,180281
155119,493152
155119,443243
155119,448517
155119,98722
155119,451376
864905,337122
864905,373564
864905,428517
864905,457801
864905,44396
864905,244090
864905,259312
864905,427469
864905,100880
864905,63726
1091189,172252
1091189,75271
1091189,235221
1091189,2357
1091189,93212
1091189,436231
1091189,110865
1091189,6727
1091189,355521
1091189,427311
97964,289225
97964,101212
97964,38087
97964,349604
97964,111357
97964,406616
97964,434207
97964,246888
97964,36072
97964,93525
798469,288252
798469,109647
798469,256710
798469,473182
798469,367966
798469,119421
798469,490088
798469,189572
798469,387872
798469,89584
761963,123815
761963,479492
761963,137570
761963,205707
761963,254699
761963,64307
761963,172796
761963,143323
761963,399590
761963,2693
326410,169201
326410,287579
326410,127550
326410,464412
326410,116974
326410,46401
326410,485877
326410,333213
326410,169435
326410,290045
1016703,169201
1016703,176883
1016703,23127
1016703,92646
1016703,333213
1016703,450207
1016703,450116
1016703,455193
1016703,453399
1016703,229494
1059801,32742
1059801,281724
1059801,3589
1059801,11211
1059801,391031
1059801,333471
1059801,254619
1059801,378925
1059801,30266
1059801,313816
1091177,423678
1091177,58156
1091177,402460
1091177,23206
1091177,478427
1091177,418439
1091177,254302
1091177,83973
1091177,99767
1091177,103777
970830,176949
970830,257133
970830,209045
970830,379767
970830,171264
970830,102958
970830,480822
970830,300220
970830,275718
970830,491477
786674,205627
786674,74325
786674,326749
786674,217553
786674,52852
786674,265869
786674,474720
786674,98325
786674,331550
786674,264716
16860,33486
16860,53035
16860,388375
16860,391031
16860,56860
16860,144266
16860,468655
16860,446241
16860,448517
16860,169201
1091173,250254
1091173,351245
1091173,87036
1091173,320236
1091173,191676
1091173,205555
1091173,370476
1091173,205079
1091173,460964
1091173,349855
1091163,381627
1091163,244622
1091163,57072
1091163,234868
1091163,180923
1091163,7647
1091163,138028
1091163,119652
1091163,436802
1091163,8799
888796,209282
888796,169201
888796,360219
888796,488956
888796,245256
888796,159071
888796,56677
888796,192980
888796,84082
888796,101833
909506,347117
909506,34202
909506,94967
909506,209442
909506,373914
909506,106858
909506,180469
909506,290012
909506,411437
909506,361222
1091158,51272
1091158,467163
1091158,105335
1091158,77036
1091158,146799
1091158,372465
1091158,250617
1091158,424869
1091158,271724
1091158,77914
991938,186083
991938,210515
991938,348231
991938,331137
991938,251301
991938,310226
991938,436992
991938,20263
991938,467704
991938,188146
905766,187202
905766,250310
905766,396106
905766,10311
905766,433528
905766,402288
905766,433951
905766,254580
905766,446329
905766,259449
794319,196998
794319,50929
794319,269044
794319,115490
794319,293681
794319,437035
794319,188146
794319,438298
794319,423348
794319,225500
795540,37540
795540,133482
795540,301515
795540,261686
795540,492562
795540,8037
795540,193592
795540,316192
795540,126101
795540,291052
829025,183882
829025,418410
829025,254720
829025,236025
829025,376499
829025,7638
829025,193800
829025,84982
829025,181915
829025,89958
952520,47682
952520,328551
952520,471030
952520,221715
952520,372990
952520,250687
952520,247042
952520,108090
952520,93003
952520,24358
909176,450207
909176,467563
909176,86243
909176,197156
909176,212167
909176,250740
909176,159468
909176,165777
909176,21440
909176,406633
872655,300226
872655,460184
872655,157510
872655,220727
872655,363276
872655,360082
872655,384904
872655,3516
872655,391031
872655,440658
783843,391031
783843,287591
783843,441339
783843,67014
783843,435332
783843,480251
783843,438456
783843,310876
783843,383611
783843,167389
1003997,243441
1003997,377967
1003997,491558
1003997,240191
1003997,30271
1003997,200849
1003997,74091
1003997,416805
1003997,199479
1003997,427329
1050670,281724
1050670,105678
1050670,276291
1050670,24352
1050670,94403
1050670,64795
1050670,190579
1050670,230376
1050670,462791
1050670,214581
1016790,169201
1016790,260115
1016790,471627
1016790,247399
1016790,379767
1016790,62079
1016790,134106
1016790,82519
1016790,426148
1016790,381322
1080495,128203
1080495,420140
1080495,159420
1080495,38727
1080495,57056
1080495,200526
1080495,446612
1080495,453651
1080495,491388
1080495,302524
956624,411813
956624,76178
956624,429647
956624,320465
956624,317086
956624,253587
956624,239433
956624,271287
956624,446932
956624,270549
1017892,420800
1017892,364237
1017892,311422
1017892,174956
1017892,358028
1017892,84322
1017892,274790
1017892,391031
1017892,240685
1017892,442797
815320,309430
815320,42051
815320,101325
815320,214942
815320,327828
815320,87712
815320,281724
815320,246946
815320,382896
815320,51695
1013367,293488
1013367,86243
1013367,406633
1013367,55596
1013367,415562
1013367,333213
1013367,418165
1013367,176154
1013367,81744
1013367,320780
1091115,430268
1091115,333213
1091115,259429
1091115,285463
1091115,449152
1091115,440756
1091115,395033
1091115,190472
1091115,231662
1091115,89115
1091112,134584
1091112,449491
1091112,489417
1091112,316027
1091112,118018
1091112,205612
1091112,169983
1091112,229658
1091112,40808
1091112,304999
811852,285355
811852,428420
811852,99233
811852,454919
811852,341331
811852,206647
811852,337016
811852,201163
811852,281962
811852,472593
1091108,182467
1091108,96331
1091108,169201
1091108,152963
1091108,309717
1091108,118263
1091108,131819
1091108,192980
1091108,56677
1091108,336647
913137,301515
913137,116228
913137,153434
913137,317814
913137,355247
913137,262591
913137,359898
913137,371767
913137,446431
913137,159691
1057757,333213
1057757,434702
1057757,470422
1057757,59762
1057757,5044
1057757,362389
1057757,192481
1057757,348113
1057757,112590
1057757,98551
831380,287591
831380,167389
831380,391031
831380,99767
831380,103777
831380,441339
831380,50929
831380,35201
831380,45894
831380,294639
929473,224172
929473,429640
929473,370705
929473,244290
929473,67770
929473,73634
929473,471333
929473,343258
929473,28755
929473,203051
921812,58979
921812,413254
921812,47765
921812,281724
921812,15377
921812,487841
921812,53035
921812,262819
921812,420557
921812,391031
1079434,221998
1079434,76178
1079434,325014
1079434,429647
1079434,449605
1079434,179836
1079434,471073
1079434,161887
1079434,259363
1079434,281724
1021679,169201
1021679,248910
1021679,219099
1021679,478427
1021679,291577
1021679,238308
1021679,261381
1021679,47220
1021679,259363
1021679,50961
822642,169201
822642,409753
822642,496091
822642,353896
822642,259624
822642,51657
822642,363036
822642,210331
822642,192066
822642,37693
248385,290323
248385,387950
248385,418208
248385,436231
248385,355521
248385,127393
248385,110865
248385,6727
248385,252306
248385,427311
946747,461045
946747,135515
946747,436231
946747,163614
946747,110865
946747,252306
946747,355521
946747,127393
946747,427311
946747,6727
1091082,223044
1091082,82488
1091082,383181
1091082,444407
1091082,203883
1091082,123484
1091082,155054
1091082,313013
1091082,447532
1091082,139872
51054,443919
51054,383801
51054,428443
51054,380732
51054,235267
51054,163415
51054,111699
51054,28779
51054,308219
51054,196321
909886,169201
909886,116974
909886,109656
909886,327721
909886,244564
909886,198836
909886,480407
909886,194777
909886,409618
909886,180281
996042,449535
996042,29103
996042,201981
996042,198612
996042,371896
996042,291575
996042,305776
996042,194176
996042,8094
996042,85952
869891,115204
869891,270654
869891,303752
869891,434915
869891,242445
869891,487226
869891,434173
869891,464559
869891,120057
869891,478318
879150,181223
879150,482135
879150,489376
879150,16393
879150,207488
879150,307298
879150,299614
879150,483584
879150,342069
879150,366748
1091068,163006
1091068,304823
1091068,104529
1091068,335406
1091068,34195
1091068,222155
1091068,122146
1091068,414846
1091068,340717
1091068,117778
883861,48923
883861,438266
883861,362627
883861,425033
883861,471762
883861,178450
883861,309289
883861,215389
883861,209240
883861,447582
925059,110865
925059,163614
925059,355521
925059,6727
925059,427311
925059,127393
925059,436231
925059,252306
925059,188571
925059,367796
1058822,229995
1058822,345840
1058822,129575
1058822,98250
1058822,111877
1058822,43992
1058822,27555
1058822,15223
1058822,277455
1058822,303307
790178,228181
790178,224904
790178,329475
790178,110154
790178,387923
790178,298464
790178,39417
790178,497283
790178,356063
790178,120777
781877,154424
781877,225128
781877,15486
781877,122389
781877,434562
781877,313943
781877,349575
781877,151171
781877,143283
781877,135302
1091059,172252
1091059,75271
1091059,478286
1091059,280114
1091059,183882
1091059,20374
1091059,418621
1091059,94868
1091059,382364
1091059,415710
1081321,381515
1081321,161390
1081321,327734
1081321,225565
1081321,426022
1081321,12880
1081321,352561
1081321,465711
1081321,468546
1081321,114076
1049867,116249
1049867,221694
1049867,450420
1049867,159698
1049867,127838
1049867,186323
1049867,201149
1049867,183878
1049867,11652
1049867,491233
993876,175410
993876,425486
993876,433951
993876,270153
993876,35784
993876,125334
993876,176596
993876,391214
993876,338055
993876,72354
91790,480023
91790,167389
91790,73011
91790,208411
91790,180425
91790,20577
91790,438456
91790,287591
91790,276925
91790,361886
131925,367383
131925,66708
131925,224019
131925,182920
131925,452201
131925,333765
131925,416575
131925,31201
131925,137552
131925,191780
855029,52755
855029,385981
855029,346131
855029,500989
855029,140173
855029,331556
855029,458737
855029,401748
855029,107247
855029,420789
907173,308935
907173,151312
907173,192752
907173,481444
907173,386568
907173,218177
907173,50413
907173,108545
907173,327196
907173,309889
1058717,281724
1058717,53035
1058717,51695
1058717,26448
1058717,471073
1058717,196998
1058717,498419
1058717,334928
1058717,127886
1058717,340577
828093,144321
828093,456571
828093,249919
828093,67077
828093,258619
828093,88330
828093,380049
828093,334915
828093,235068
828093,166805
1091048,221220
1091048,175872
1091048,144877
1091048,399378
1091048,157703
1091048,294284
1091048,262671
1091048,415829
1091048,106398
1091048,396348
898631,43527
898631,483555
898631,231794
898631,270609
898631,270290
898631,76178
898631,258480
898631,51380
898631,245560
898631,87619
829050,401019
829050,295123
829050,247048
829050,177676
829050,445693
829050,473
829050,298637
829050,396290
829050,359621
829050,258638
59190,464412
59190,255450
59190,287579
59190,169435
59190,188493
59190,209711
59190,68246
59190,294639
59190,387480
59190,46401
760930,156478
760930,178290
760930,31393
760930,48986
760930,149433
760930,184957
760930,391590
760930,405147
760930,37414
760930,484977
865660,78344
865660,363193
865660,429647
865660,10185
865660,185876
865660,146495
865660,402548
865660,445836
865660,76178
865660,211617
979713,438456
979713,76178
979713,152300
979713,380305
979713,331556
979713,317363
979713,461509
979713,72354
979713,454757
979713,22030
36388,333471
36388,11211
36388,347810
36388,84608
36388,15518
36388,97015
36388,295384
36388,111622
36388,74422
36388,265947
1068408,111982
1068408,448221
1068408,296214
1068408,487841
1068408,73924
1068408,59944
1068408,88216
1068408,242007
1068408,340900
1068408,191013
1036999,339237
1036999,164630
1036999,256356
1036999,562
1036999,491005
1036999,428699
1036999,391031
1036999,303752
1036999,440861
1036999,89876
984075,200690
984075,318609
984075,432514
984075,146351
984075,355438
984075,52813
984075,39093
984075,201225
984075,142226
984075,78099
1022762,456214
1022762,115182
1022762,126199
1022762,468922
1022762,171264
1022762,465695
1022762,98951
1022762,123665
1022762,355648
1022762,204251
918424,109669
918424,410787
918424,182570
918424,430212
918424,381128
918424,440478
918424,43078
918424,308991
918424,155039
918424,213559
969974,197570
969974,472906
969974,113849
969974,9538
969974,290082
969974,91899
969974,221998
969974,84322
969974,4573
969974,357975
843140,238330
843140,138992
843140,488723
843140,482135
843140,469655
843140,190070
843140,10855
843140,78144
843140,386812
843140,130016
768133,14379
768133,172081
768133,210432
768133,156685
768133,426548
768133,399601
768133,133736
768133,114487
768133,106225
768133,390410
941749,185678
941749,141151
941749,457610
941749,426730
941749,385738
941749,259175
941749,331835
941749,218149
941749,257155
941749,247212
879155,225692
879155,438666
879155,357869
879155,350705
879155,83796
879155,258524
879155,296454
879155,459683
879155,103254
879155,476467
798253,75860
798253,334915
798253,352157
798253,140874
798253,348400
798253,359696
798253,64220
798253,257114
798253,386166
798253,304716
980726,368397
980726,294581
980726,331556
980726,300032
980726,438456
980726,169157
980726,322821
980726,244434
980726,35700
980726,376212
832188,228338
832188,240870
832188,419987
832188,208707
832188,268918
832188,208025
832188,483247
832188,129446
832188,351422
832188,228496
1091015,438488
1091015,449605
1091015,243068
1091015,260476
1091015,15347
1091015,13852
1091015,81724
1091015,221998
1091015,32709
1091015,325014
999897,480683
999897,315785
999897,154051
999897,154344
999897,196745
999897,421921
999897,215582
999897,429488
999897,73981
999897,90188
878367,329349
878367,290832
878367,176034
878367,68960
878367,401176
878367,326280
878367,24414
878367,116058
878367,155200
878367,316797
1032074,297324
1032074,160057
1032074,294779
1032074,50030
1032074,414211
1032074,135296
1032074,137372
1032074,416974
1032074,66562
1032074,327411
783822,160444
783822,410766
783822,217102
783822,351294
783822,275961
783822,133515
783822,415364
783822,103657
783822,53035
783822,166670
845719,363458
845719,379112
845719,222593
845719,182661
845719,338944
845719,323643
845719,34555
845719,69522
845719,445382
845719,151717
764691,251760
